e0,e1,e2,e3,e4,e5
-1.6083190250190637e-10,1.0201355199583933e-09,-9.135500336113626e-09,1.6331618872353305e-07,-7.822020572614524e-06,-0.0022337939756050655
-1.36679923215162e-10,8.740549357857966e-10,-7.936749733472335e-09,1.448191541058666e-07,-7.1421795974364e-06,-0.002134259593689178
-1.1615582807771983e-10,7.488916899948997e-10,-6.895298277412526e-09,1.2841707460793215e-07,-6.521426215796304e-06,-0.002039150172561524
-9.871283821780231e-11,6.416517482232398e-10,-5.990505683345581e-09,1.1387267835280137e-07,-5.9546249047572375e-06,-0.0019482685218429581
-8.388931651211212e-11,5.497673433431107e-10,-5.204438866379808e-09,1.0097556475373503e-07,-5.437086489834768e-06,-0.0018614262165917892
-7.129064664760414e-11,4.710405818988337e-10,-4.521518235267998e-09,8.953916531401947e-08,-4.964529352029926e-06,-0.0017784432066423963
-6.058364724726903e-11,4.0358810892770903e-10,-3.928208054733747e-09,7.939804089775514e-08,-4.533044002719483e-06,-0.001699147443302343
-5.148515211433371e-11,3.457938738543789e-10,-3.4127519892688855e-09,7.040549021453353e-08,-4.139060744067756e-06,-0.0016233745226535224
-4.375194385509349e-11,2.9627541017754223e-10,-2.9649340513824774e-09,6.243142850246897e-08,-3.779320133883144e-06,-0.0015509673446865867
-3.717963585953185e-11,2.538472589956421e-10,-2.575878484849182e-09,5.5360502929071624e-08,-3.450846019480502e-06,-0.0014817757875865301
-3.1595227854504654e-11,2.174927633980328e-10,-2.2378745734008655e-09,4.909042381171631e-08,-3.1509209175834856e-06,-0.0014156563964866596
-2.6848298401939593e-11,1.86345252139442e-10,-1.9442236145266697e-09,4.353048931279332e-08,-2.8770635338824276e-06,-0.0013524720860410384
-2.281467106467792e-11,1.5966035072593218e-10,-1.6891049996061783e-09,3.860026817135939e-08,-2.6270082347849094e-06,-0.0012920918562069718
-1.9386095696930066e-11,1.3679591490510556e-10,-1.4674611131241824e-09,3.422843774662834e-08,-2.398686302083312e-06,-0.001234390520643647
-1.6472695548966844e-11,1.1720665261170798e-10,-1.27490127744926e-09,3.035175648139184e-08,-2.1902088137056203e-06,-0.0011792484471633304
-1.399859205820108e-11,1.0042250040368148e-10,-1.1076086272946882e-09,2.691414561450673e-08,-1.9998510273344938e-06,-0.0011265513096946414
-1.1895610325475085e-11,8.604245943363425e-11,-9.622683284703822e-10,2.3865874629432317e-08,-1.8260381061959762e-06,-0.0010761898512528514
-1.0107416106883578e-11,7.372180566002529e-11,-8.35999566108788e-10,2.1162848569470226e-08,-1.6673320856836351e-06,-0.0010280596574185495
-8.588022666728875e-12,6.316558472853414e-11,-7.263000503815837e-10,1.8765964000362963e-08,-1.5224199818871001e-06,-0.000982060939851843
-7.29769863435843e-12,5.412154976278775e-11,-6.309944053224712e-10,1.6640549228923788e-08,-1.3901029313292739e-06,-0.0009380983294030134
-6.20075014700557e-12,4.637174956419496e-11,-5.481941491139874e-10,1.4755856547844516e-08,-1.2692862697170995e-06,-0.0008960806783851288
-5.2690776306344246e-12,3.9732321530582975e-11,-4.762594301667499e-10,1.3084620926604199e-08,-1.1589704746046406e-06,-0.0008559208715964385
-4.477784550913434e-12,3.404495452170974e-11,-4.1376493201825097e-10,1.1602667477321564e-08,-1.0582428979125795e-06,-0.000817535645700167
-3.804331278295977e-12,2.917247262242978e-11,-3.5947138777449475e-10,1.0288559648072067e-08,-9.662702144006014e-07,-0.0007808454166002599
-3.2320235706459146e-12,2.4997768606066196e-11,-3.12304134620934e-10,9.123285396080929e-09,-8.822915315748357e-07,-0.0007457741144395761
-2.7450622793548617e-12,2.142188282729707e-11,-2.713247127978382e-10,8.089988616144443e-09,-8.05612087702294e-07,-0.0007122490258798811
-2.3311273487954656e-12,1.8357406447574644e-11,-2.357218410666579e-10,7.1737220958489084e-09,-7.35597511723431e-07,-0.0006802006433503528
-1.9800143258754655e-12,1.5732464468691173e-11,-2.0479091955403202e-10,6.361231246922479e-09,-6.71668569898385e-07,-0.0006495625209330851
-1.681286186185765e-12,1.3482335161776682e-11,-1.7791945663859606e-10,5.640761854661439e-09,-6.132963739041598e-07,-0.0006202711366030195
-1.4271299867069054e-12,1.1554036075415738e-11,-1.5457457549706038e-10,5.0018917678965994e-09,-5.599980085983604e-07,-0.000592265760530511
-1.211670434268512e-12,9.90254575732842e-12,-1.3429140834668512e-10,4.4353785255446e-09,-5.113325332110683e-07,-0.0005654883291611583
-1.0281462767942146e-12,8.487092559305035e-12,-1.166683159758642e-10,3.933026447976368e-09,-4.668973364451402e-07,-0.0005398833248422258
-8.723253117172906e-13,7.2735074546118e-12,-1.0135946420702968e-10,3.48756851955629e-09,-4.263248053942048e-07,-0.0005153976607148948
-7.402418563377935e-13,6.2331366802497005e-12,-8.805943335961066e-11,3.0925628741576365e-09,-3.8927928022461555e-07,-0.0004919805706462438
-6.266145284996631e-13,5.342412693942967e-12,-7.650424436756382e-11,2.742293681843949e-09,-3.554542800358682e-07,-0.00046958350398159016
-5.314864065659571e-13,4.5787960883881355e-12,-6.646482099053716e-11,2.4316970915012466e-09,-3.2456996863943114e-07,-0.00044816002487847105
-4.5146610170008624e-13,3.923751246259147e-12,-5.774281920001611e-11,2.1562785015077706e-09,-2.9637083967946826e-07,-0.00042766571603288005
-3.8195446915622435e-13,3.3626410262335005e-12,-5.01657841013171e-11,1.912050951508405e-09,-2.706236006349478e-07,-0.00040805808659180706
-3.2304638626968143e-13,2.880242105150053e-12,-4.358323716188499e-11,1.695483269380083e-09,-2.4711524385098346e-07,-0.0003892964840540856
-2.7263794583802956e-13,2.467341454345562e-12,-3.7864644303051296e-11,1.5034428678894194e-09,-2.2565128340167023e-07,-0.00037134200998311236
-2.309472740129427e-13,2.1134383861608865e-12,-3.289687053801102e-11,1.3331513004907072e-09,-2.0605414612027913e-07,-0.0003541574393671995
-1.9740044862544438e-13,1.8105427741360652e-12,-2.8580512055784593e-11,1.1821468387464565e-09,-1.8816170479184134e-07,-0.0003377071434327556
-1.6818154636808788e-13,1.5516852501878075e-12,-2.4829568983620534e-11,1.0482446952382169e-09,-1.7182593370673927e-07,-0.00032195701577756295
-1.4200317440364793e-13,1.3297522684358274e-12,-2.1570445287236036e-11,9.295068550988609e-10,-1.5691168619885932e-07,-0.0003068744016601681
-1.1956513049451115e-13,1.1397654261348618e-12,-1.873870615360001e-11,8.242159469336723e-10,-1.432955777795586e-07,-0.00029242803029345195
-1.0001739091838378e-13,9.774468593409648e-13,-1.6278381662862955e-11,7.308484242280042e-10,-1.308649604372109e-07,-0.00027858795001195133
-8.42636234287418e-14,8.38158789102943e-13,-1.414152236753554e-11,6.480532073506815e-10,-1.1951699577525498e-07,-0.00026532546617570406
-7.171196034187534e-14,7.180196510925268e-13,-1.228595186321008e-11,5.746324491156061e-10,-1.091578015524765e-07,-0.0002526130816755386
-5.988150512648006e-14,6.157261706062278e-13,-1.0672313330768889e-11,5.095242080330618e-10,-9.970167516146077e-08,-0.00024042443992217157
-5.080156177655638e-14,5.27542524052985e-13,-9.271192894132908e-12,4.517862942760779e-10,-9.107038539293015e-08,-0.0002287342702019469
-4.3666343063864166e-14,4.52682044382062e-13,-8.052698186209965e-12,4.005842129345891e-10,-8.319252504186388e-08,-0.00021751833528286014
-3.7695898638876554e-14,3.8971837912835873e-13,-6.994664457971193e-12,3.5517609370243707e-10,-7.60029196662421e-08,-0.0002067533811662873
-3.298297484610802e-14,3.3483083849341956e-13,-6.076154730966967e-12,3.1490548336384197e-10,-6.94420908901003e-08,-0.00019641708887038208
-2.879281077812983e-14,2.880330484969913e-13,-5.277305771694719e-12,2.7919083163631237e-10,-6.345575914527607e-08,-0.00018648802816070056
-2.485501771243371e-14,2.485280542694998e-13,-4.583801399729214e-12,2.475139023884495e-10,-5.7994400749596224e-08,-0.0001769456131128902
-2.1746300897048744e-14,2.1495240484667866e-13,-3.981042948591913e-12,2.1941760184790276e-10,-5.301283347713643e-08,-0.00016777005943534505
-1.8633131124644876e-14,1.857274881101478e-13,-3.458631339557828e-12,1.944940119052656e-10,-4.846984321638002e-08,-0.0001589423434495989
-1.6073197640555367e-14,1.602437730741324e-13,-3.005440818142389e-12,1.7238361277984608e-10,-4.4327846436268636e-08,-0.00015044416265268536
-1.4287474980652667e-14,1.3761307106021174e-13,-2.610719912963307e-12,1.5276677111944988e-10,-4.055257633643156e-08,-0.00014225789776443985
-1.3611460134233836e-14,1.1928264192845995e-13,-2.2684516923611432e-12,1.3536043847968324e-10,-3.711279891945471e-08,-0.0001343665761996122
-1.254605783241901e-14,1.027060242540786e-13,-1.9724732351088767e-12,1.1991337753322387e-10,-3.398005762562417e-08,-0.0001267538368820256
-1.120998406228117e-14,8.723769884707916e-14,-1.71414216487905e-12,1.0620202937608571e-10,-3.1128434426601644e-08,-0.0001194038963165585
-9.272792797097519e-15,7.467091142587102e-14,-1.4908526626415925e-12,9.402611253477043e-11,-2.8534338720670558e-08,-0.00011230151587024441
-7.81386307640182e-15,6.276398372992593e-14,-1.296843383708934e-12,8.321146861713374e-11,-2.6176308535845706e-08,-0.0001054319701763745
-7.822417260427421e-15,5.176952060286258e-14,-1.1282261410723202e-12,7.360169859038251e-11,-2.4034834997865027e-08,-9.878101660391996e-05
-6.5409719016632784e-15,4.321918217211623e-14,-9.826358542244045e-13,6.5056296677605e-11,-2.2092202161833217e-08,-9.233486572983548e-05
-5.966283127405257e-15,3.519817494083929e-14,-8.554550603442486e-13,5.745269185261018e-11,-2.0332339747145712e-08,-8.608015274917289e-05
-6.720570853420914e-15,2.9136910563793636e-14,-7.461382178394824e-13,5.0678801962205083e-11,-1.8740687483704317e-08,-8.000390976330714e-05
-6.7989992339106166e-15,2.4311336848388982e-14,-6.518725070075416e-13,4.463733493864022e-11,-1.7304078315833455e-08,-7.409353889661354e-05
-6.758481046341469e-15,1.993615907652669e-14,-5.696148164144554e-13,3.9241775015780934e-11,-1.6010626669106378e-08,-6.833678617711513e-05
-6.422940561865085e-15,1.6726754984554718e-14,-4.998961496728016e-13,3.4413620725592186e-11,-1.4849630597655084e-08,-6.272171612843186e-05
-5.4303457743225085e-15,1.4732623851551368e-14,-4.3898834720610543e-13,3.00832845645624e-11,-1.381148669260187e-08,-5.7236687024527646e-05
-4.718566092967608e-15,1.1585791902380914e-14,-3.8816455422428975e-13,2.6188270403008733e-11,-1.2887605039510208e-08,-5.187032675366563e-05
-4.1302833875474716e-15,9.038111451028837e-15,-3.4516261375842137e-13,2.2671275372060463e-11,-1.2070342462391773e-08,-4.66115092401105e-05
-3.3458651085468565e-15,7.70289702951806e-15,-3.0750897735351174e-13,1.948272575699183e-11,-1.1352939231991114e-08,-4.1449331376752565e-05
-3.2954853444492176e-15,5.623117027985853e-15,-2.7565815985882483e-13,1.657692622235787e-11,-1.0729458885445251e-08,-3.637309041858932e-05
-2.208733710423599e-15,4.817938663672711e-15,-2.4849472161727547e-13,1.3910244818863737e-11,-1.019474449432652e-08,-3.137226179497563e-05
-1.4735132784541842e-15,3.5197798285673132e-15,-2.261956120249621e-13,1.1446253385382244e-11,-9.7443731222327e-09,-2.6436477287839868e-05
-1.357912767507244e-15,2.001287616480851e-15,-2.0838362779083513e-13,9.146984824826409e-12,-9.374616540084742e-09,-2.1555503534637468e-05
-1.0480096024835147e-15,1.2369418095467507e-15,-1.9337485703367249e-13,6.9807681977866405e-12,-9.082417196786209e-09,-1.671922081007062e-05
-1.3675191889509013e-15,4.553172263163373e-16,-1.8152089306096007e-13,4.916181521827285e-12,-8.865357415660767e-09,-1.1917602049449993e-05
-1.2950465873705375e-15,-2.080002165421936e-16,-1.7295540540027571e-13,2.921937327672094e-12,-8.721640564346e-09,-7.140692055533937e-06
-1.4919601830480379e-15,-2.0236985835391676e-16,-1.685239596606269e-13,9.708200094431501e-13,-8.650079187369167e-09,-2.3785868599421885e-06
